data,no2_mitja,no2_max,temperatura,humitat,precipitacio,vent_velocitat,vent_max,pressio,dia_setmana_num,es_cap_setmana,mes,any_,hores_amb_dada,no2_lag1,no2_lag2,no2_lag7,no2_mm3,no2_mm7,vent_lag1,precip_lag1,dia_any_sin,dia_any_cos
2025-03-27,27.79,49.0,12.34,82.08,0.1,6.65,10.9,1012.32,4,False,3,2025,24,32.79,36.79,19.38,31.97,31.63,5.78,0.1,0.9959,0.0903
2025-03-28,29.75,67.0,12.63,83.67,1.1,5.99,15.0,1010.54,5,False,3,2025,24,27.79,32.79,36.67,32.46,32.83,6.65,0.1,0.9973,0.0731
2025-03-29,21.04,44.0,12.58,52.92,0.0,13.78,23.1,1009.9,6,True,3,2025,24,29.75,27.79,44.42,30.11,31.84,5.99,1.1,0.9984,0.0559
2025-03-30,19.09,57.0,12.39,61.22,0.0,10.48,16.2,1014.72,0,True,3,2025,23,21.04,29.75,25.0,26.19,28.5,13.78,0.0,0.9993,0.0387
2025-03-31,36.04,65.0,13.09,71.96,0.0,6.58,10.6,1013.48,1,False,3,2025,24,19.09,21.04,26.33,23.29,27.65,10.48,0.0,0.9998,0.0215
2025-04-01,40.42,74.0,12.49,75.5,0.0,6.54,14.9,1008.52,2,False,4,2025,24,36.04,19.09,36.79,25.39,29.04,6.58,0.0,1.0,0.0043
2025-04-02,23.17,45.0,13.13,81.29,2.1,13.15,18.0,1007.77,3,False,4,2025,24,40.42,36.04,32.79,31.85,29.56,6.54,0.0,0.9999,-0.0129
2025-04-03,17.55,49.0,13.71,80.9,0.1,15.56,21.4,1013.91,4,False,4,2025,20,23.17,40.42,27.79,33.21,28.19,13.15,2.1,0.9995,-0.0301
2025-04-04,16.88,35.0,15.28,66.17,0.0,20.37,27.3,1010.87,5,False,4,2025,24,17.55,23.17,29.75,27.05,26.72,15.56,0.1,0.9989,-0.0473
2025-04-05,28.25,82.0,15.2,80.88,0.3,7.03,13.6,1008.87,6,True,4,2025,24,16.88,17.55,21.04,19.2,24.88,20.37,0.0,0.9979,-0.0645
2025-04-06,34.96,81.0,16.94,72.58,0.0,8.86,16.4,1007.93,0,True,4,2025,24,28.25,16.88,19.09,20.89,25.91,7.03,0.3,0.9967,-0.0817
2025-04-07,34.79,76.0,15.03,79.54,0.0,6.58,15.1,1013.57,1,False,4,2025,24,34.96,28.25,36.04,26.7,28.18,8.86,0.0,0.9951,-0.0988
2025-04-08,41.75,86.0,13.89,84.58,0.0,5.77,13.0,1019.29,2,False,4,2025,24,34.79,34.96,40.42,32.67,28.0,6.58,0.0,0.9933,-0.1159
2025-04-09,30.46,73.0,13.9,89.88,0.0,5.91,14.8,1016.68,3,False,4,2025,24,41.75,34.79,23.17,37.17,28.19,5.77,0.0,0.9911,-0.133
2025-04-10,15.17,30.0,14.71,88.42,0.1,6.9,13.2,1018.35,4,False,4,2025,24,30.46,41.75,17.55,35.67,29.23,5.91,0.0,0.9887,-0.1501
2025-04-11,26.75,86.0,13.5,88.67,2.4,5.13,8.7,1017.18,5,False,4,2025,24,15.17,30.46,16.88,29.13,28.89,6.9,0.1,0.9859,-0.1671
2025-04-12,22.92,48.0,14.54,86.71,0.1,5.26,9.6,1009.18,6,True,4,2025,24,26.75,15.17,28.25,24.13,30.3,5.13,2.4,0.9829,-0.184
2025-04-13,16.58,48.0,15.22,88.58,0.0,4.79,9.9,1006.59,0,True,4,2025,24,22.92,26.75,34.96,21.61,29.54,5.26,0.1,0.9796,-0.2009
2025-04-14,19.96,41.0,15.38,89.13,0.1,5.87,12.1,1004.4,1,False,4,2025,24,16.58,22.92,34.79,22.08,26.92,4.79,0.0,0.976,-0.2177
2025-04-15,19.25,52.0,15.82,83.46,0.9,7.06,18.9,999.28,2,False,4,2025,24,19.96,16.58,41.75,19.82,24.8,5.87,0.1,0.9721,-0.2345
2025-04-16,19.2,35.0,11.87,83.6,6.5,6.7,12.2,1005.13,3,False,4,2025,20,19.25,19.96,30.46,18.6,21.58,7.06,0.9,0.9679,-0.2512
2025-04-17,18.83,68.0,12.9,67.0,0.0,8.55,17.6,1008.62,4,False,4,2025,24,19.2,19.25,15.17,19.47,19.98,6.7,6.5,0.9635,-0.2678
2025-04-18,15.13,26.0,14.02,77.75,0.0,7.51,13.6,1011.31,5,False,4,2025,24,18.83,19.2,26.75,19.09,20.5,8.55,0.0,0.9587,-0.2844
2025-04-19,16.63,40.0,15.45,79.54,1.1,9.48,24.0,1002.59,6,True,4,2025,24,15.13,18.83,22.92,17.72,18.84,7.51,0.0,0.9537,-0.3008
2025-04-20,14.79,38.0,13.07,69.33,0.0,7.97,17.9,1006.0,0,True,4,2025,24,16.63,15.13,16.58,16.86,17.94,9.48,1.1,0.9484,-0.3172
2025-04-21,13.25,28.0,13.9,76.25,0.2,8.46,17.2,1012.58,1,False,4,2025,24,14.79,16.63,19.96,15.52,17.68,7.97,0.0,0.9428,-0.3335
2025-04-22,31.21,66.0,15.25,78.83,0.0,5.9,14.3,1015.08,2,False,4,2025,24,13.25,14.79,19.25,14.89,16.73,8.46,0.2,0.9369,-0.3496
2025-04-23,22.33,31.0,15.22,78.0,0.0,7.95,18.6,1016.95,3,False,4,2025,24,31.21,13.25,19.2,19.75,18.43,5.9,0.0,0.9307,-0.3657
2025-04-24,29.58,63.0,14.98,80.67,0.2,7.09,14.3,1015.66,4,False,4,2025,24,22.33,31.21,18.83,22.26,18.88,7.95,0.0,0.9243,-0.3817
2025-04-25,33.17,82.0,15.61,81.54,0.0,6.22,14.8,1013.09,5,False,4,2025,24,29.58,22.33,15.13,27.71,20.42,7.09,0.2,0.9176,-0.3975
2025-04-26,23.79,46.0,15.72,78.5,8.6,6.45,14.8,1011.99,6,True,4,2025,24,33.17,29.58,16.63,28.36,22.99,6.22,0.0,0.9106,-0.4133
2025-04-27,18.88,56.0,14.91,83.33,7.7,5.1,10.9,1016.75,0,True,4,2025,24,23.79,33.17,14.79,28.85,24.02,6.45,8.6,0.9034,-0.4289
2025-04-29,22.92,45.0,15.6,79.79,0.0,6.74,11.8,1018.4,2,False,4,2025,24,18.88,23.79,13.25,25.28,24.6,5.1,7.7,0.8881,-0.4597
2025-04-30,20.5,39.0,16.7,69.83,0.0,10.85,15.7,1017.19,3,False,4,2025,24,22.92,18.88,31.21,21.86,25.98,6.74,0.0,0.88,-0.475
2025-05-01,15.21,22.0,17.85,60.25,0.6,12.02,20.6,1016.0,4,False,5,2025,24,20.5,22.92,22.33,20.77,24.45,10.85,0.0,0.8717,-0.49
2025-05-02,26.71,76.0,17.72,65.88,12.0,13.1,19.5,1014.62,5,False,5,2025,24,15.21,20.5,29.58,19.54,23.44,12.02,0.6,0.8631,-0.505
2025-05-03,19.29,51.0,18.91,75.29,0.2,7.01,14.0,1011.0,6,True,5,2025,24,26.71,15.21,33.17,20.81,23.03,13.1,12.0,0.8543,-0.5197
2025-05-04,16.88,46.0,18.47,83.38,3.6,7.09,15.0,1005.63,0,True,5,2025,24,19.29,26.71,23.79,20.4,21.04,7.01,0.2,0.8452,-0.5344
2025-05-05,24.58,72.0,15.81,84.29,7.7,4.48,10.1,1004.36,1,False,5,2025,24,16.88,19.29,18.88,20.96,20.06,7.09,3.6,0.8359,-0.5488
2025-05-06,20.14,40.0,13.39,84.41,19.9,8.56,19.1,1009.26,2,False,5,2025,22,24.58,16.88,22.92,20.25,20.87,4.48,7.7,0.8264,-0.5632
2025-05-07,21.71,39.0,13.55,80.38,1.1,6.46,15.7,1011.87,3,False,5,2025,24,20.14,24.58,20.5,20.53,20.47,8.56,19.9,0.8165,-0.5773
2025-05-08,30.58,64.0,14.86,74.96,0.0,6.25,13.5,1009.53,4,False,5,2025,24,21.71,20.14,15.21,22.14,20.65,6.46,1.1,0.8065,-0.5913
2025-05-09,20.13,51.0,15.26,87.79,6.0,5.4,12.0,1009.58,5,False,5,2025,24,30.58,21.71,26.71,24.14,22.84,6.25,0.0,0.7962,-0.6051
2025-05-10,12.33,19.0,16.22,88.67,4.7,9.0,18.0,1011.2,6,True,5,2025,24,20.13,30.58,19.29,24.14,21.9,5.4,6.0,0.7856,-0.6187
2025-05-11,12.75,20.0,17.42,84.17,2.4,7.22,15.3,1008.13,0,True,5,2025,24,12.33,20.13,16.88,21.01,20.91,9.0,4.7,0.7749,-0.6321
2025-05-12,27.58,50.0,15.6,81.29,7.8,5.5,11.8,1010.66,1,False,5,2025,24,12.75,12.33,24.58,15.07,20.32,7.22,2.4,0.7639,-0.6453
2025-05-13,28.96,76.0,16.15,82.67,0.4,5.06,12.4,1011.24,2,False,5,2025,24,27.58,12.75,20.14,17.55,20.75,5.5,7.8,0.7527,-0.6584
2025-05-14,17.79,39.0,16.41,84.33,0.2,6.64,14.8,1012.05,3,False,5,2025,24,28.96,27.58,21.71,23.1,22.01,5.06,0.4,0.7412,-0.6713
2025-05-15,27.13,51.0,17.27,76.88,2.7,5.18,10.6,1010.3,4,False,5,2025,24,17.79,28.96,30.58,24.78,21.45,6.64,0.2,0.7296,-0.6839
2025-05-16,17.75,36.0,17.64,72.92,0.0,10.18,18.7,1010.36,5,False,5,2025,24,27.13,17.79,20.13,24.63,20.95,5.18,2.7,0.7177,-0.6964
2025-05-17,17.79,47.0,17.92,72.54,0.0,7.35,16.6,1013.09,6,True,5,2025,24,17.75,27.13,12.33,20.89,20.61,10.18,0.0,0.7056,-0.7086
2025-05-18,14.79,34.0,18.59,71.42,0.0,8.44,19.2,1012.98,0,True,5,2025,24,17.79,17.75,12.75,20.89,21.39,7.35,0.0,0.6933,-0.7207
2025-05-19,40.0,90.0,18.9,68.63,0.0,7.29,13.2,1010.87,1,False,5,2025,24,14.79,17.79,27.58,16.78,21.68,8.44,0.0,0.6808,-0.7325
2025-05-20,20.67,48.0,18.68,66.04,0.0,8.34,16.7,1012.62,2,False,5,2025,24,40.0,14.79,28.96,24.19,23.46,7.29,0.0,0.6681,-0.7441
2025-05-24,23.46,37.0,17.83,74.0,0.1,8.35,17.2,1015.88,6,True,5,2025,24,20.67,40.0,17.79,25.15,22.27,8.34,0.0,0.6153,-0.7883
2025-05-25,16.79,38.0,18.85,76.25,0.0,5.97,13.0,1016.53,0,True,5,2025,24,23.46,20.67,27.13,28.04,23.08,8.35,0.1,0.6016,-0.7988
2025-05-26,30.75,52.0,19.22,81.29,0.1,7.4,16.9,1017.69,1,False,5,2025,24,16.79,23.46,17.75,20.31,21.61,5.97,0.0,0.5878,-0.809
2025-05-27,21.46,33.0,19.23,80.13,0.2,7.33,17.1,1019.15,2,False,5,2025,24,30.75,16.79,17.79,23.67,23.46,7.4,0.1,0.5738,-0.819
2025-05-28,29.38,48.0,20.73,73.92,0.0,6.37,13.3,1019.82,3,False,5,2025,24,21.46,30.75,14.79,23.0,23.99,7.33,0.2,0.5596,-0.8288
2025-05-29,37.71,57.0,21.66,70.17,0.0,6.06,13.2,1019.53,4,False,5,2025,24,29.38,21.46,40.0,27.2,26.07,6.37,0.0,0.5452,-0.8383
2025-05-30,46.83,109.0,23.58,58.42,0.0,7.19,15.1,1017.6,5,False,5,2025,24,37.71,29.38,20.67,29.52,25.75,6.06,0.0,0.5307,-0.8475
2025-05-31,36.33,75.0,22.96,63.38,0.0,6.45,10.3,1017.03,6,True,5,2025,24,46.83,37.71,23.46,37.97,29.48,7.19,0.0,0.5161,-0.8566
2025-06-01,23.83,83.0,23.98,62.46,0.0,8.98,16.4,1014.98,0,True,6,2025,24,36.33,46.83,16.79,40.29,31.32,6.45,0.0,0.5012,-0.8653
2025-06-02,19.88,33.0,23.0,67.29,0.0,10.05,20.6,1014.51,1,False,6,2025,24,23.83,36.33,30.75,35.66,32.33,8.98,0.0,0.4863,-0.8738
2025-06-03,20.58,54.0,22.27,65.0,0.0,10.29,20.9,1010.43,2,False,6,2025,24,19.88,23.83,21.46,26.68,30.77,10.05,0.0,0.4712,-0.882
2025-06-04,18.71,30.0,23.1,69.25,0.1,8.95,21.5,1009.67,3,False,6,2025,24,20.58,19.88,29.38,21.43,30.65,10.29,0.0,0.4559,-0.89
2025-06-05,17.56,29.0,21.22,79.11,0.0,7.51,15.3,1013.15,4,False,6,2025,18,18.71,20.58,37.71,19.72,29.12,8.95,0.1,0.4405,-0.8977
2025-06-06,31.42,53.0,22.53,77.67,0.0,7.28,13.3,1014.03,5,False,6,2025,24,17.56,18.71,46.83,18.95,26.25,7.51,0.0,0.425,-0.9052
2025-06-07,28.29,75.0,22.08,76.0,0.1,7.15,13.8,1013.09,6,True,6,2025,24,31.42,17.56,36.33,22.56,24.04,7.28,0.0,0.4094,-0.9124
2025-06-08,14.75,25.0,22.09,73.96,0.0,8.01,18.7,1016.93,0,True,6,2025,24,28.29,31.42,23.83,25.76,22.9,7.15,0.1,0.3936,-0.9193
2025-06-09,13.92,24.0,22.44,70.96,0.0,8.31,18.8,1017.71,1,False,6,2025,24,14.75,28.29,19.88,24.82,21.6,8.01,0.0,0.3777,-0.9259
2025-06-10,25.88,39.0,24.78,68.96,0.0,7.5,14.6,1015.95,2,False,6,2025,24,13.92,14.75,20.58,18.99,20.75,8.31,0.0,0.3617,-0.9323
2025-06-11,41.08,80.0,26.94,57.17,0.0,8.58,18.3,1011.92,3,False,6,2025,24,25.88,13.92,18.71,18.18,21.5,7.5,0.0,0.3456,-0.9384
2025-06-12,25.38,72.0,24.75,64.83,0.0,8.19,14.8,1011.5,4,False,6,2025,24,41.08,25.88,17.56,26.96,24.7,8.58,0.0,0.3294,-0.9442
2025-06-13,20.75,37.0,24.42,72.88,0.0,9.04,14.3,1014.85,5,False,6,2025,24,25.38,41.08,31.42,30.78,25.82,8.19,0.0,0.3131,-0.9497
2025-06-14,20.96,45.0,25.2,67.79,0.0,6.64,11.3,1015.73,6,True,6,2025,24,20.75,25.38,28.29,29.07,24.29,9.04,0.0,0.2967,-0.955
2025-06-15,14.21,33.0,25.18,68.83,0.0,8.7,16.5,1016.69,0,True,6,2025,24,20.96,20.75,14.75,22.36,23.25,6.64,0.0,0.2802,-0.9599
2025-06-16,26.63,39.0,24.07,71.88,0.0,9.35,19.1,1018.02,1,False,6,2025,24,14.21,20.96,13.92,18.64,23.17,8.7,0.0,0.2637,-0.9646
2025-06-17,37.67,120.0,24.66,64.83,0.0,6.05,13.5,1017.38,2,False,6,2025,24,26.63,14.21,25.88,20.6,24.98,9.35,0.0,0.247,-0.969
2025-06-18,32.75,73.0,25.17,61.75,0.0,6.45,13.9,1017.62,3,False,6,2025,24,37.67,26.63,41.08,26.17,26.67,6.05,0.0,0.2303,-0.9731
2025-06-19,40.42,98.0,26.01,56.46,0.0,8.0,15.6,1016.32,4,False,6,2025,24,32.75,37.67,25.38,32.35,25.48,6.45,0.0,0.2135,-0.9769
2025-06-20,29.58,49.0,27.21,56.92,0.0,8.95,16.9,1015.89,5,False,6,2025,24,40.42,32.75,20.75,36.95,27.63,8.0,0.0,0.1967,-0.9805
2025-06-21,22.5,43.0,27.87,55.88,0.0,9.8,17.4,1014.62,6,True,6,2025,24,29.58,40.42,20.96,34.25,28.89,8.95,0.0,0.1798,-0.9837
2025-06-22,20.17,40.0,27.73,56.08,0.0,9.24,17.0,1015.37,0,True,6,2025,24,22.5,29.58,14.21,30.83,29.11,9.8,0.0,0.1628,-0.9867
2025-06-23,24.58,46.0,27.62,55.5,0.0,8.61,16.5,1015.15,1,False,6,2025,24,20.17,22.5,26.63,24.08,29.96,9.24,0.0,0.1458,-0.9893
2025-06-24,30.92,66.0,28.38,49.83,0.0,7.8,18.6,1013.39,2,False,6,2025,24,24.58,20.17,37.67,22.42,29.67,8.61,0.0,0.1287,-0.9917
2025-06-25,37.56,75.0,26.7,55.11,0.0,7.39,14.1,1010.98,3,False,6,2025,18,30.92,24.58,32.75,25.22,28.7,7.8,0.0,0.1117,-0.9937
2025-06-26,34.21,111.0,27.39,59.38,0.1,9.23,15.8,1014.02,4,False,6,2025,24,37.56,30.92,40.42,31.02,29.39,7.39,0.0,0.0945,-0.9955
2025-06-27,23.38,42.0,27.52,58.0,0.0,8.77,19.1,1018.51,5,False,6,2025,24,34.21,37.56,29.58,34.23,28.5,9.23,0.1,0.0774,-0.997
2025-06-28,27.25,96.0,28.28,60.83,0.0,7.36,13.0,1018.99,6,True,6,2025,24,23.38,34.21,22.5,31.72,27.62,8.77,0.0,0.0602,-0.9982
2025-06-29,47.67,74.0,29.08,54.21,0.0,7.18,13.0,1016.75,0,True,6,2025,24,27.25,23.38,20.17,28.28,28.3,7.36,0.0,0.043,-0.9991
2025-06-30,50.13,115.0,30.11,46.75,0.0,7.4,13.1,1013.28,1,False,6,2025,24,47.67,27.25,24.58,32.77,32.22,7.18,0.0,0.0258,-0.9997
2025-07-01,35.5,75.0,29.42,52.88,0.0,6.04,11.6,1012.14,2,False,7,2025,24,50.13,47.67,30.92,41.68,35.87,7.4,0.0,0.0086,-1.0
2025-07-02,40.29,106.0,27.92,63.0,0.0,6.37,13.6,1012.4,3,False,7,2025,24,35.5,50.13,37.56,44.43,36.53,6.04,0.0,-0.0086,-1.0
2025-07-03,25.04,46.0,29.02,66.5,0.5,7.52,16.4,1016.38,4,False,7,2025,24,40.29,35.5,34.21,41.97,36.92,6.37,0.0,-0.0258,-0.9997
2025-07-04,30.88,61.0,28.47,62.29,0.0,8.31,16.0,1017.41,5,False,7,2025,24,25.04,40.29,23.38,33.61,35.61,7.52,0.5,-0.043,-0.9991
2025-07-05,29.13,61.0,28.55,60.5,2.6,6.55,13.4,1014.51,6,True,7,2025,24,30.88,25.04,27.25,32.07,36.68,8.31,0.0,-0.0602,-0.9982
2025-07-06,31.63,63.0,26.63,72.88,2.8,7.58,16.5,1010.84,0,True,7,2025,24,29.13,30.88,47.67,28.35,36.95,6.55,2.6,-0.0774,-0.997
2025-07-07,20.63,46.0,24.37,72.79,5.9,11.04,19.8,1009.03,1,False,7,2025,24,31.63,29.13,50.13,30.55,34.66,7.58,2.8,-0.0945,-0.9955
2025-07-09,21.68,40.0,24.37,69.95,0.0,7.81,16.5,1015.49,3,False,7,2025,22,20.63,31.63,35.5,27.13,30.44,11.04,5.9,-0.1287,-0.9917
2025-07-10,18.71,50.0,24.99,70.79,0.5,7.62,14.7,1014.49,4,False,7,2025,24,21.68,20.63,40.29,24.65,28.47,7.81,0.0,-0.1458,-0.9893
2025-07-11,27.58,55.0,25.63,74.75,2.3,7.86,15.5,1011.12,5,False,7,2025,24,18.71,21.68,25.04,20.34,25.39,7.62,0.5,-0.1628,-0.9867
2025-07-12,18.29,46.0,22.53,88.21,31.1,9.15,18.9,1008.57,6,True,7,2025,24,27.58,18.71,30.88,22.66,25.75,7.86,2.3,-0.1798,-0.9837
2025-07-13,15.83,55.0,22.68,76.71,0.0,6.27,15.1,1010.92,0,True,7,2025,24,18.29,27.58,29.13,21.53,23.95,9.15,31.1,-0.1967,-0.9805
2025-07-14,24.89,43.0,23.89,80.44,0.0,6.29,15.0,1016.12,1,False,7,2025,18,15.83,18.29,31.63,20.57,22.05,6.27,0.0,-0.2135,-0.9769
2025-07-16,21.58,35.0,26.64,72.42,0.0,7.32,19.3,1015.26,3,False,7,2025,24,24.89,15.83,20.63,19.67,21.09,6.29,0.0,-0.247,-0.969
2025-07-17,29.38,56.0,27.39,70.33,0.0,7.89,16.2,1012.35,4,False,7,2025,24,21.58,24.89,21.68,20.77,21.22,7.32,0.0,-0.2637,-0.9646
2025-07-18,25.58,56.0,27.27,74.17,0.0,7.8,14.2,1008.42,5,False,7,2025,24,29.38,21.58,18.71,25.28,22.32,7.89,0.0,-0.2802,-0.9599
2025-07-19,15.96,29.0,26.85,71.71,0.2,8.66,17.0,1005.78,6,True,7,2025,24,25.58,29.38,27.58,25.51,23.3,7.8,0.0,-0.2967,-0.955
2025-07-20,14.04,30.0,27.28,70.17,0.6,10.13,19.3,1004.35,0,True,7,2025,24,15.96,25.58,18.29,23.64,21.64,8.66,0.2,-0.3131,-0.9497
2025-07-21,13.92,24.0,25.7,63.38,0.1,9.93,16.0,1007.62,1,False,7,2025,24,14.04,15.96,15.83,18.53,21.04,10.13,0.6,-0.3294,-0.9442
2025-07-23,21.53,49.0,24.49,79.68,22.3,5.05,11.2,1011.15,3,False,7,2025,19,13.92,14.04,24.89,14.64,20.76,9.93,0.1,-0.3617,-0.9323
2025-07-24,29.0,57.0,21.32,83.0,32.4,6.04,12.3,1011.56,4,False,7,2025,24,21.53,13.92,21.58,16.5,20.28,5.05,22.3,-0.3777,-0.9259
2025-07-25,26.83,59.0,21.97,75.54,2.0,7.74,18.4,1012.88,5,False,7,2025,24,29.0,21.53,29.38,21.48,21.34,6.04,32.4,-0.3936,-0.9193
2025-07-26,17.63,37.0,22.44,76.83,9.1,6.25,15.3,1014.16,6,True,7,2025,24,26.83,29.0,25.58,25.79,20.98,7.74,2.0,-0.4094,-0.9124
2025-07-27,16.38,40.0,23.35,77.75,0.0,6.94,16.5,1013.53,0,True,7,2025,24,17.63,26.83,15.96,24.49,19.84,6.25,9.1,-0.425,-0.9052
2025-07-28,19.92,33.0,23.45,77.75,1.2,6.88,14.2,1012.15,1,False,7,2025,24,16.38,17.63,14.04,20.28,19.9,6.94,0.0,-0.4405,-0.8977
2025-07-30,24.85,45.0,23.52,71.15,1.5,8.13,16.5,1015.7,3,False,7,2025,20,19.92,16.38,13.92,17.98,20.74,6.88,1.2,-0.4712,-0.882
2025-08-01,18.42,54.0,24.23,75.33,0.4,7.49,16.8,1012.46,5,False,8,2025,24,24.85,19.92,21.53,20.38,22.31,8.13,1.5,-0.5012,-0.8653
2025-08-02,18.58,34.0,24.2,78.92,1.6,6.41,12.9,1011.6,6,True,8,2025,24,18.42,24.85,29.0,21.06,21.86,7.49,0.4,-0.5161,-0.8566
2025-08-03,13.08,24.0,23.75,72.75,0.6,7.28,17.3,1015.15,0,True,8,2025,24,18.58,18.42,26.83,20.62,20.37,6.41,1.6,-0.5307,-0.8475
2025-08-04,13.79,25.0,25.08,72.71,0.1,9.16,20.5,1017.5,1,False,8,2025,24,13.08,18.58,17.63,16.69,18.41,7.28,0.6,-0.5452,-0.8383
2025-08-06,31.25,73.0,25.06,71.71,0.0,8.04,14.3,1016.15,3,False,8,2025,24,13.79,13.08,16.38,15.15,17.86,9.16,0.1,-0.5738,-0.819
2025-08-07,27.88,65.0,25.12,77.08,0.0,5.88,12.2,1015.17,4,False,8,2025,24,31.25,13.79,19.92,19.37,19.98,8.04,0.0,-0.5878,-0.809
2025-08-08,34.75,61.0,25.13,79.58,0.0,5.34,11.8,1016.1,5,False,8,2025,24,27.88,31.25,24.85,24.31,21.12,5.88,0.0,-0.6016,-0.7988
2025-08-09,27.54,49.0,25.69,75.17,0.0,5.76,12.1,1016.65,6,True,8,2025,24,34.75,27.88,18.42,31.29,22.54,5.34,0.0,-0.6153,-0.7883
2025-08-10,29.38,154.0,27.93,72.13,0.0,5.23,13.3,1016.52,0,True,8,2025,24,27.54,34.75,18.58,30.06,23.84,5.76,0.0,-0.6288,-0.7776
2025-08-11,58.79,93.0,28.64,64.46,0.0,6.13,11.1,1013.53,1,False,8,2025,24,29.38,27.54,13.08,30.56,25.38,5.23,0.0,-0.6421,-0.7667
2025-08-12,45.0,114.0,28.2,70.33,0.0,5.69,10.2,1012.76,2,False,8,2025,24,58.79,29.38,13.79,38.57,31.91,6.13,0.0,-0.6552,-0.7555
2025-08-13,25.3,61.0,28.01,73.8,0.0,5.73,13.2,1012.27,3,False,8,2025,20,45.0,58.79,31.25,44.39,36.37,5.69,0.0,-0.6681,-0.7441
2025-08-14,27.58,38.0,29.36,58.5,0.0,6.71,14.3,1013.16,4,False,8,2025,24,25.3,45.0,27.88,43.03,35.52,5.73,0.0,-0.6808,-0.7325
2025-08-15,38.63,58.0,28.35,55.29,0.0,5.3,13.2,1015.07,5,False,8,2025,24,27.58,25.3,34.75,32.63,35.48,6.71,0.0,-0.6933,-0.7207
2025-08-16,29.5,81.0,29.79,50.63,0.0,7.8,16.0,1013.59,6,True,8,2025,24,38.63,27.58,27.54,30.5,36.03,5.3,0.0,-0.7056,-0.7086
2025-08-17,32.38,72.0,28.76,54.63,0.0,7.95,14.7,1010.58,0,True,8,2025,24,29.5,38.63,29.38,31.9,36.31,7.8,0.0,-0.7177,-0.6964
2025-08-18,20.54,38.0,28.01,60.42,0.0,6.17,13.9,1010.5,1,False,8,2025,24,32.38,29.5,58.79,33.5,36.74,7.95,0.0,-0.7296,-0.6839
2025-08-19,21.96,53.0,27.06,64.17,0.2,6.74,11.6,1009.35,2,False,8,2025,24,20.54,32.38,45.0,27.47,31.28,6.17,0.0,-0.7412,-0.6713
2025-08-20,18.29,35.0,24.2,72.33,18.1,8.0,13.7,1006.89,3,False,8,2025,24,21.96,20.54,25.3,24.96,27.98,6.74,0.2,-0.7527,-0.6584
2025-08-21,14.38,22.0,22.11,75.96,0.1,7.31,17.4,1008.05,4,False,8,2025,24,18.29,21.96,27.58,20.26,26.98,8.0,18.1,-0.7639,-0.6453
2025-08-22,20.92,42.0,23.1,77.29,1.9,6.67,13.3,1012.24,5,False,8,2025,24,14.38,18.29,38.63,18.21,25.1,7.31,0.1,-0.7749,-0.6321
2025-08-23,14.33,27.0,23.66,77.21,0.6,6.87,15.4,1012.83,6,True,8,2025,24,20.92,14.38,29.5,17.86,22.57,6.67,1.9,-0.7856,-0.6187
2025-08-24,16.13,35.0,24.14,79.79,0.7,6.43,12.6,1012.35,0,True,8,2025,24,14.33,20.92,32.38,16.54,20.4,6.87,0.6,-0.7962,-0.6051
2025-08-25,25.5,57.0,24.68,82.92,1.4,5.91,11.4,1013.33,1,False,8,2025,24,16.13,14.33,20.54,17.13,18.08,6.43,0.7,-0.8065,-0.5913
2025-08-26,31.83,61.0,25.32,77.17,0.0,6.08,12.9,1010.41,2,False,8,2025,24,25.5,16.13,21.96,18.65,18.79,5.91,1.4,-0.8165,-0.5773
2025-08-27,20.96,37.0,25.6,75.25,0.4,10.38,19.3,1006.54,3,False,8,2025,24,31.83,25.5,18.29,24.49,20.2,6.08,0.0,-0.8264,-0.5632
2025-08-28,25.58,56.0,23.35,82.67,7.2,4.4,10.8,1004.69,4,False,8,2025,24,20.96,31.83,14.38,26.1,20.58,10.38,0.4,-0.8359,-0.5488
2025-08-29,18.67,28.0,23.16,62.92,1.4,10.01,15.5,1007.5,5,False,8,2025,24,25.58,20.96,20.92,26.12,22.18,4.4,7.2,-0.8452,-0.5344
2025-08-30,17.04,47.0,22.14,70.92,0.0,8.1,16.8,1010.84,6,True,8,2025,24,18.67,25.58,14.33,21.74,21.86,10.01,1.4,-0.8543,-0.5197
2025-08-31,14.96,26.0,24.5,73.88,0.5,9.05,17.9,1009.08,0,True,8,2025,24,17.04,18.67,16.13,20.43,22.24,8.1,0.0,-0.8631,-0.505
2025-09-01,22.75,43.0,23.1,74.58,10.8,7.79,16.6,1007.11,1,False,9,2025,24,14.96,17.04,25.5,16.89,22.08,9.05,0.5,-0.8717,-0.49
2025-09-02,17.25,33.0,21.95,65.38,0.0,10.04,20.2,1012.37,2,False,9,2025,24,22.75,14.96,31.83,18.25,21.68,7.79,10.8,-0.88,-0.475
2025-09-03,24.37,56.0,21.33,74.47,0.0,8.99,21.8,1012.55,3,False,9,2025,19,17.25,22.75,20.96,18.32,19.6,10.04,0.0,-0.8881,-0.4597
2025-09-04,22.92,65.0,23.75,78.17,0.2,8.63,19.4,1011.55,4,False,9,2025,24,24.37,17.25,25.58,21.46,20.09,8.99,0.0,-0.8958,-0.4444
2025-09-05,16.21,34.0,22.93,71.79,0.1,7.55,18.1,1017.39,5,False,9,2025,24,22.92,24.37,18.67,21.51,19.71,8.63,0.2,-0.9034,-0.4289
